AtcoCode,Direction,PlateCode,Latitude,Longitude,StopLoadDay,RoutesPassingThrough,RoutesPassingThroughCount,OperatorsPassingThrough,OperatorsPassingThroughCount,ShortCommonName_en,ShortCommonName_ga,isRTPI,HasPole,HasShelter,CarouselType,FlagData,StopAccessibility,WheelchairAccessibility
8240DB003788,0,3788,53.55030779,-6.101984094,48," 33, 33a, 33e, 33x",4," Dublin Bus, Go-Ahead",2,Mine Road,Bóthar an Mhianaigh,0,Pole,No Shelter,None,Circular,1,0
8240DB003787,0,3787,53.54683596,-6.101264182,48," 33, 33a, 33e, 33x",4," Dublin Bus, Go-Ahead",2,Loughshinny Cross,Crois Loch Sionnaigh,0,No Pole,Shelter,None,Circular,1,1
8240DB003786,0,3786,53.54224154,-6.096082836,48," 33, 33a, 33e, 33x",4," Dublin Bus, Go-Ahead",2,Carnhill,Cnoc an Chairn,0,Pole,No Shelter,Long Carousel,Circular,1,0
8240DB003782,0,3782,53.52608535,-6.091286951,48," 33, 33a, 33e, 33x",4," Dublin Bus, Go-Ahead",2,Golden Ridge Cresc,Corrán Golden Ridge,0,Pole,No Shelter,None,Circular,1,1
8240DB003715,0,3715,53.48000284,-6.203725613,48," 33, 33a, 33x",3," Dublin Bus, Go-Ahead",2,Lissenhall Green,Halla an Leasáin,0,Pole,No Shelter,None,Circular,1,0
8240DB003633,1,3633,53.44839489,-6.153236429,48," 42, 42d",2, Dublin Bus,1,Church Street,Bóthar an Teampaill,0,Pole,No Shelter,Short Carousel,Circular,1,1
8240DB003633,0,3633,53.44839489,-6.153236429,48,142,1, Dublin Bus,1,Church Street,Bóthar an Teampaill,0,Pole,No Shelter,Short Carousel,Circular,1,1
8240DB003632,1,3632,53.44441982,-6.152505591,48," 42, 42d",2, Dublin Bus,1,Hill Drive,Céide an Chnoic,0,Pole,No Shelter,None,Circular,1,1
8240DB003632,0,3632,53.44441982,-6.152505591,48,142,1, Dublin Bus,1,Hill Drive,Céide an Chnoic,0,Pole,No Shelter,None,Circular,1,1
8240DB003631,1,3631,53.44196612,-6.151347539,48," 42, 42d",2, Dublin Bus,1,Seamount Road,Bóthar Chnoc na Mara,0,Pole,No Shelter,None,Circular,1,1
8240DB003631,0,3631,53.44196612,-6.151347539,48,142,1, Dublin Bus,1,Seamount Road,Bóthar Chnoc na Mara,0,Pole,No Shelter,None,Circular,1,1
8240DB003630,1,3630,53.4384604,-6.151906175,48," 42, 42d",2, Dublin Bus,1,Community School,Pobalscoil,0,Pole,No Shelter,None,Circular,1,1
8240DB003630,0,3630,53.4384604,-6.151906175,48,142,1, Dublin Bus,1,Community School,Pobalscoil,0,Pole,No Shelter,None,Circular,1,1
8240DB003629,1,3629,53.43551469,-6.153223103,48," 42, 42d",2, Dublin Bus,1,The Hill Malahide,An Cnoc Mullach Íde,0,Pole,No Shelter,Short Carousel,Circular,1,0
8240DB003629,0,3629,53.43551469,-6.153223103,48,142,1, Dublin Bus,1,The Hill Malahide,An Cnoc Mullach Íde,0,Pole,No Shelter,Short Carousel,Circular,1,0
8240DB003571,0,3571,53.57814456,-6.125399346,48," 33, 33a, 33e, 33x",4," Dublin Bus, Go-Ahead",2,Selskar Court,Cúirt Sheilsceire,0,Pole,No Shelter,None,Circular,1,0
8240DB003569,0,3569,53.5765275,-6.121438713,48," 33, 33a, 33e, 33x",4," Dublin Bus, Go-Ahead",2,Selskar Road,Bóthar Sheilsceire,0,Pole,No Shelter,None,Circular,1,1
8230DB006150,0,6150,53.32827949,-6.385119872,48,151,1, Dublin Bus,1,Woodford,Áth na Coille,0,Pole,No Shelter,None,Circular,1,0
8230DB006149,0,6149,53.32829282,-6.374850218,48,151,1, Dublin Bus,1,Riverview Park,Pc Rc na hAbhann,0,Pole,No Shelter,None,Circular,1,0
8230DB006147,0,6147,53.32695728,-6.365908237,48,151,1, Dublin Bus,1,Willow Road,Bóthar na Sailí,0,Pole,No Shelter,None,Circular,1,0
8230DB006146,0,6146,53.32637029,-6.360466033,48,151,1, Dublin Bus,1,Knockmitten,Cnoc Mitin,0,Pole,No Shelter,None,Circular,1,0
8230DB006145,0,6145,53.3248803,-6.355388984,48,151,1, Dublin Bus,1,Killeen Road,Bóthar Uí Chillín,0,Pole,No Shelter,None,Circular,1,0
8230DB006144,0,6144,53.32339856,-6.348975922,48,151,1, Dublin Bus,1,Robinhood Ind Estate,East Tions Robinhood,0,Pole,No Shelter,None,Circular,1,1
8230DB006143,0,6143,53.32825597,-6.393363087,48,151,1, Dublin Bus,1,Rosebank,Bruach na Rós,0,Pole,No Shelter,Short Carousel,Circular,1,0
8230DB004610,0,4610,53.34794176,-6.437518301,48, 25a,1, Dublin Bus,1,Lucan Leisure Centre,Ionad Fóillíochta,0,Pole,No Shelter,None,Circular,1,1
8230DB004609,0,4609,53.34593948,-6.43287541,48, 25a,1, Dublin Bus,1,Elm Wood,Coill an Leamháin,0,Pole,No Shelter,Shelter Panel,Circular,0,0
8230DB004608,0,4608,53.34240905,-6.432329063,48, 25a,1, Dublin Bus,1,Griffeen Road,Bóthar an Ghrífín,0,Pole,No Shelter,None,Circular,1,1
8230DB002553,0,2553,53.28968909,-6.333806232,48," 54a, 65",2, Dublin Bus,1,Basketball Arena,Láthair na Cispheile,0,Pole,No Shelter,Short Carousel,Circular,1,1
8230DB002551,0,2551,53.29306798,-6.321583811,48," 54a, 65",2, Dublin Bus,1,Tallaght Road,Bóthar Thamhlachta,0,No Pole,Shelter,Shelter Panel,Circular,1,0
8220DB007599,0,7599,53.33031695,-6.217048327,48,18,1, Go-Ahead,1,Gilford Road,Bóthar Gilford,0,Pole,No Shelter,None,Circular,1,1
8220DB007514,0,7514,53.35399183,-6.23033182,48,151,1, Dublin Bus,1,Bargy Road,Bóthar Uí Bhairche,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8220DB006140,0,6140,53.3235299,-6.34289108,48,151,1, Dublin Bus,1,Parkmore Estate,Eas na Páirce Móire,0,Pole,No Shelter,None,Circular,1,1
8220DB002801,0,2801,53.32924439,-6.218654523,48,18,1, Go-Ahead,1,Wilfield Park,Páirc Ghort na Sailí,0,Pole,No Shelter,None,Circular,1,1
8220DB002800,0,2800,53.32714429,-6.222480345,48,18,1, Go-Ahead,1,Sandymount Avenue,Ascl Dhumhach Thrá,0,Pole,No Shelter,None,Circular,1,1
8220DB002797,0,2797,53.33226039,-6.236531957,48,18,1, Go-Ahead,1,Northumberland Road,Bóthar Northumberland,0,Pole,No Shelter,None,Circular,1,1
8220DB002796,0,2796,53.33269904,-6.240673082,48,18,1, Go-Ahead,1,Pembroke Road,Bóthar Pheambróg,0,Pole,No Shelter,None,Circular,1,1
8220DB000375,0,375,53.33406113,-6.214384513,48,18,1, Go-Ahead,1,Dromard Terrace,Ardán Dromard,0,Pole,No Shelter,None,Circular,1,1
8510B5584201,1,558421,54.27262833,-8.474110589,47," 475, s1",2,NULL,0,Markievicz Road,Br Markievicz,0,No Pole,Shelter,None,None,0,1
8510B5584201,0,558421,54.27262833,-8.474110589,47," 449, 471, 475, 566, 977, s2",6," Local Link Donegal Sligo Leitrim, Westlink Coaches",2,Markievicz Road,Br Markievicz,0,No Pole,Shelter,None,None,0,1
8460B5259201,1,525921,53.28625334,-9.031534267,47," 405, 417, 425",3,NULL,0,Glenanail Drive,Cde  Ghleann na Néal,1,No Pole,Shelter,None,None,0,0
8440B352571,0,352571,52.2482233,-7.110852813,47, w3,1,NULL,0,Pearn's Cottages,Iostáin Pearn,0,No Pole,No Shelter,None,Circular,0,0
8440B352401,0,352401,52.2537296,-7.10914622,47, w3,1,NULL,0,Infirmary,Otharlainne,0,Pole,No Shelter,Short Carousel,Circular,0,0
8440B352391,0,352391,52.25065439,-7.110203732,47, w3,1,NULL,0,Ferndale Estate,Gleanntán na Raithní,0,Pole,No Shelter,Short Carousel,Circular,0,0
8440B352381,0,352381,52.24573303,-7.109613916,47, w3,1,NULL,0,Ballytruckle,Baile Throcail,0,Pole,No Shelter,None,None,0,0
8440B352371,0,352371,52.24184268,-7.113440342,47, w3,1,NULL,0,Kilcohan Pk,Pc Chill Chuacháin,0,No Pole,Shelter,None,None,0,0
8440B352361,0,352361,52.24477577,-7.112605762,47, w3,1,NULL,0,Pearse Park,Páirc na bPiarsach,0,Pole,No Shelter,None,None,0,0
8440B352351,0,352351,52.23377299,-7.114948021,47, w3,1,NULL,0,Greenfields Estate,Na Páirceanna Glasa,0,No Pole,No Shelter,None,None,0,0
8440B352341,0,352341,52.23316224,-7.105473487,47, w3,1,NULL,0,Airport Roundabout,Timp an Aerfoirt,0,No Pole,Shelter,Other,Circular,0,1
8440B352331,0,352331,52.2395538,-7.10672133,47, w3,1,NULL,0,Kennedy Park,Rae Uí Chinnéide,0,No Pole,Shelter,None,None,0,1
8440B352321,0,352321,52.24232981,-7.107705237,47, w3,1,NULL,0,St Johns Park,Páirc Naomh Eoin,0,Pole,No Shelter,Short Carousel,Circular,0,0
8440B352311,0,352311,52.24506431,-7.109144055,47, w3,1,NULL,0,Johns Park,Páirc Eoin,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8440B352301,0,352301,52.24800605,-7.110652128,47, w3,1,NULL,0,Pearn's Cottages,Iostáin Pearn,0,No Pole,Shelter,None,None,0,0
8440B352281,0,352281,52.25387284,-7.109070116,47, w3,1,NULL,0,Infirmary,Otharlainne,0,No Pole,No Shelter,None,Circular,0,0
8440B352241,0,352241,52.25899858,-7.115324824,47, w1,1,NULL,0,Mayor's Walk,Bealach an Mhéara,0,No Pole,No Shelter,None,Circular,0,0
8440B352231,0,352231,52.25690405,-7.117710142,47, w1,1,NULL,0,Mount Sion School,Scoil Mount Sion,0,Pole,No Shelter,None,None,0,0
8440B3522101,0,352211,52.25495781,-7.121908541,47, w1,1,NULL,0,Blake's Lane,Lána an Bhlácaigh,0,Pole,No Shelter,None,Circular,0,0
8440B352181,0,352181,52.24369012,-7.132220282,47, w1,1,NULL,0,Ballybeg Park,Páirc an Bhaile Bhig,0,Pole,No Shelter,Short Carousel,Circular,0,1
8440B352171,0,352171,52.24328224,-7.135435111,47, w1,1,NULL,0,Ballybeg Drive,Céide an Bhaile Bhig,0,No Pole,Shelter,None,None,0,1
8440B352161,0,352161,52.24230784,-7.138631563,47, w1,1,NULL,0,Glencarra Estate,Eastát Ghleann Cara,0,No Pole,No Shelter,None,None,0,1
8440B352151,0,352151,52.24006504,-7.141705921,47, w1,1,NULL,0,Priory Lawn,Plás na Prióireachta,0,Pole,No Shelter,None,None,0,1
8440B352141,0,352141,52.23920216,-7.147916089,47, w1,1,NULL,0,Clonard Park,Pc Chluain Ioraird,0,No Pole,No Shelter,None,Circular,0,1
8440B352121,0,352121,52.24268501,-7.154746247,47, w1,1,NULL,0,Ballybeg,An Baile Beag,0,Pole,No Shelter,Short Carousel,Circular,0,1
8440B352101,0,352101,52.24504807,-7.13475646,47, w1,1,NULL,0,Ballybeg Pk,Pc an Bhaile Bhig,0,No Pole,No Shelter,None,None,0,0
8440B3102001,0,310201,52.23705837,-7.114340944,47, w3,1,NULL,0,Avondale Estate,Eastát Avondale,0,No Pole,Shelter,Other,Stretched,0,1
8440352291,0,352291,52.25025062,-7.110299685,47, w3,1,NULL,0,Ferndale,Gleanntán na Raithní,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8400B6069401,1,606941,52.67359451,-8.646858971,47," 302, 343x",2,NULL,0,Limerick IT,IT Luimnigh,1,Pole,Shelter,None,None,0,1
8400B6069401,0,606941,52.67359451,-8.646858971,47,302,1,NULL,0,Limerick IT,IT Luimnigh,1,Pole,Shelter,None,None,0,1
8380B248021,1,248021,51.91240528,-8.171323743,47," 240, 241, 260, 261, 40",5,NULL,0,Distillery Walk,Siúlán na Drioglann,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8370B247061,0,247061,51.89066686,-8.406681866,47,202,1,NULL,0,Ballinure Place,Plás Bhaile an Iúir,0,Pole,No Shelter,None,Circular,0,0
8370B247051,0,247051,51.89084677,-8.40140979,47,202,1,NULL,0,Ballinure Avenue,Asc Bhaile an Iúir,0,Pole,No Shelter,None,Circular,0,0
8370B2413601,1,241361,51.8763832,-8.439143603,47,219,1,NULL,0,Church Street,Sráid na hEaglaise,0,Pole,No Shelter,None,Circular,0,0
8370B2413601,0,241361,51.8763832,-8.439143603,47,207,1,NULL,0,Church Street,Sráid na hEaglaise,0,Pole,No Shelter,None,Circular,0,0
8350DB007522,1,7522,53.18813113,-6.118873139,47," 45a, 45b",2, Go-Ahead,1,Oldcourt,An tSeanchúirt,0,No Pole,No Shelter,None,None,0,0
8350DB007522,0,7522,53.18813113,-6.118873139,47, 185t,1, Go-Ahead,1,Oldcourt,An tSeanchúirt,0,No Pole,No Shelter,None,None,0,0
8350DB004144,0,4144,53.18836738,-6.111649652,47," 45a, 45b",2, Go-Ahead,1,Woodbrook Lawn,Faiche Sn na Coille,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8350DB004143,0,4143,53.188064,-6.115763375,47," 45a, 45b",2, Go-Ahead,1,Oldcourt Park,Páirc na Seanchúirte,0,Pole,No Shelter,Long Carousel,Circular,1,1
8350DB004142,0,4142,53.18879057,-6.121358417,47," 45a, 45b",2, Go-Ahead,1,Oldcourt,An tSeanchúirt,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8350DB004140,1,4140,53.18793731,-6.116277736,47," 45a, 45b",2, Go-Ahead,1,Oldcourt Park,Páirc na Seanchúirte,0,Pole,No Shelter,None,Circular,1,1
8350DB004140,0,4140,53.18793731,-6.116277736,47, 185t,1, Go-Ahead,1,Oldcourt Park,Páirc na Seanchúirte,0,Pole,No Shelter,None,Circular,1,1
8350DB004139,1,4139,53.18824447,-6.111834634,47," 45a, 45b",2, Go-Ahead,1,Woodbrook Lawn,Faiche Sn na Coille,0,Pole,No Shelter,None,Circular,1,1
8350DB004139,0,4139,53.18824447,-6.111834634,47, 185t,1, Go-Ahead,1,Woodbrook Lawn,Faiche Sn na Coille,0,Pole,No Shelter,None,Circular,1,1
8310DB003352,1,3352,53.41707771,-6.468157772,47," 70, 70d",2, Dublin Bus,1,St Peter's College,Coláiste N Peadar,0,Pole,No Shelter,None,Circular,1,1
8310DB003352,0,3352,53.41707771,-6.468157772,47,270,1, Go-Ahead,1,St Peter's College,Coláiste N Peadar,0,Pole,No Shelter,None,Circular,1,1
8310DB003339,1,3339,53.41039704,-6.437426099,47," 70, 70d",2, Dublin Bus,1,Summerseat Court,Cúirt Summerseat,0,Pole,No Shelter,None,Circular,1,1
8310DB003339,0,3339,53.41039704,-6.437426099,47,270,1, Go-Ahead,1,Summerseat Court,Cúirt Summerseat,0,Pole,No Shelter,None,Circular,1,1
8310DB003338,1,3338,53.41060148,-6.442066655,47," 70, 70d",2, Dublin Bus,1,Clonee Village,Cluain Aodha,0,Pole,No Shelter,Short Carousel,Circular,1,1
8310DB003338,0,3338,53.41060148,-6.442066655,47,270,1, Go-Ahead,1,Clonee Village,Cluain Aodha,0,Pole,No Shelter,Short Carousel,Circular,1,1
8310DB003337,1,3337,53.41407988,-6.448979847,47," 70, 70d",2, Dublin Bus,1,Loughsallagh,An Loch Salach,0,Pole,No Shelter,Short Carousel,Circular,1,1
8310DB003337,0,3337,53.41407988,-6.448979847,47,270,1, Go-Ahead,1,Loughsallagh,An Loch Salach,0,Pole,No Shelter,Short Carousel,Circular,1,1
8310DB003336,1,3336,53.41496317,-6.45194141,47," 70, 70d",2, Dublin Bus,1,Clonee Sawmills,Muilte Sábh,0,Pole,No Shelter,None,Circular,1,1
8310DB003336,0,3336,53.41496317,-6.45194141,47,270,1, Go-Ahead,1,Clonee Sawmills,Muilte Sábh,0,Pole,No Shelter,None,Circular,1,1
8280B1554101,1,155411,53.03292837,-7.297741565,47," 73, 824, 829, 830, 838, 839",6," Local Link Laois Offaly, PJ Martley, Slieve Bloom Coach Tours",3,Portlaoise Centre,IS Phort Laoise,0,Pole,Shelter,"Shelter Panel,Short Carousel",Circular,0,0
8280B1554101,0,155411,53.03292837,-7.297741565,47," 735, 828, 829, 858",4," Kenneally's Bus Service, Local Link Laois Offaly, M&A Coaches, Slieve Bloom Coach Tours",4,Portlaoise Centre,IS Phort Laoise,0,Pole,Shelter,"Shelter Panel,Short Carousel",Circular,0,0
8260DB003961,0,3961,53.36795121,-6.500771658,47," 139, 66",2," Dublin Bus, J.J Kavanagh & Sons",2,Green Lane,An Lána Glas,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB004337,1,4337,53.29072503,-6.268979329,47," 75, 75a",2, Go-Ahead,1,Nutgrove SC,IS an Gharráin Chnó,0,No Pole,Shelter,None,Circular,1,1
8250DB004337,0,4337,53.29072503,-6.268979329,47,161,1, Go-Ahead,1,Nutgrove SC,IS an Gharráin Chnó,0,No Pole,Shelter,None,Circular,1,1
8250DB003545,0,3545,53.2337674,-6.123539018,47," 45a, 45b",2, Go-Ahead,1,Shankill Church,Seanchill,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB003534,1,3534,53.25486861,-6.130169481,47," 45a, 45b",2, Go-Ahead,1,Churchview Road,Br Rc an Teampaill,0,No Pole,Shelter,Shelter Panel,Circular,1,1
8250DB003242,1,3242,53.2753571,-6.145380218,47," 45a, 45b",2, Go-Ahead,1,O'Rourke Park,Páirc Uí Ruairc,0,Pole,No Shelter,None,Circular,1,1
8250DB003241,1,3241,53.2772562,-6.141503994,47," 45a, 45b",2, Go-Ahead,1,Sallynoggin Park,Páirc an Naigín,0,Pole,No Shelter,None,Circular,1,1
8250DB003057,1,3057,53.27838434,-6.106948197,47," 703, 7d",2," Aircoach, Dublin Bus",2,Dalkey Village,Deilginis,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8250DB003057,0,3057,53.27838434,-6.106948197,47," 111, 59, 7d",3," Dublin Bus, Go-Ahead",2,Dalkey Village,Deilginis,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8240DB003799,0,3799,53.57905561,-6.110754669,47," 33, 33a, 33x",3," Dublin Bus, Go-Ahead",2,Church Street,Sráid an Teampaill,0,Pole,No Shelter,None,Circular,1,1
8240DB003340,1,3340,53.40866795,-6.428945869,47," 70, 70d",2, Dublin Bus,1,Littlepace,An Bealach Beag,0,Pole,No Shelter,None,Circular,1,1
8240DB003340,0,3340,53.40866795,-6.428945869,47,270,1, Go-Ahead,1,Littlepace,An Bealach Beag,0,Pole,No Shelter,None,Circular,1,1
8240B1003101,1,100311,53.61591874,-6.192427191,47,191,1, James Carolan,1,Balbriggan Garda Stn,SG Bhaile Brigín,0,Pole,No Shelter,Shelter Panel,Stretched,0,0
8240B1003101,0,100311,53.61591874,-6.192427191,47," 101, 101x",2,NULL,0,Balbriggan Garda Stn,SG Bhaile Brigín,0,Pole,No Shelter,Shelter Panel,Stretched,0,0
8240B1002601,1,100261,53.59670326,-6.18356298,47,191,1, James Carolan,1,Balgriggan Golf Club,CG Bhaile Brigín,0,Pole,No Shelter,Short Carousel,Stretched,0,1
8240B1002601,0,100261,53.59670326,-6.18356298,47," 101, 101x",2,NULL,0,Balgriggan Golf Club,CG Bhaile Brigín,0,Pole,No Shelter,Short Carousel,Stretched,0,1
8230DB007016,0,7016,53.33075332,-6.431765577,47,151,1, Dublin Bus,1,Lynch's Lane,Lána Uí Loingsigh,0,Pole,No Shelter,None,Circular,1,1
8230DB002556,0,2556,53.28816601,-6.355524602,47," 54a, 65",2, Dublin Bus,1,Tallaght Youth C,IÓ Thamhlachta,0,Pole,No Shelter,Short Carousel,Circular,1,1
8230DB002555,0,2555,53.28878993,-6.349290813,47," 54a, 65",2, Dublin Bus,1,Blessington Road,Br Bhaile Coimín,0,Pole,No Shelter,None,Circular,1,1
8230DB002164,0,2164,53.32070263,-6.420020588,47,151,1, Dublin Bus,1,Westbourne,Westbourne,0,Pole,No Shelter,None,Circular,1,1
8230DB002135,0,2135,53.32130673,-6.414744473,47,151,1, Dublin Bus,1,Mill Court Avenue,Cúirt an Mhuilinn,0,Pole,No Shelter,None,Circular,1,1
8230B1025101,1,102511,53.3557399,-6.391938837,47,763,1, Citylink,1,Liffey Valley,Gleann na Life,1,Pole,No Shelter,Short Carousel,Stretched,1,1
8230B1025101,0,102511,53.3557399,-6.391938837,47," 115, 22",2,NULL,0,Liffey Valley,Gleann na Life,1,Pole,No Shelter,Short Carousel,Stretched,1,1
823000081,1,0,53.31671475,-6.370126957,47," 726, 817",2," Bernard Kavanagh & Sons, Dublin Coach",2,Red Cow Luas,Luas An Bhó Dhearg,0,No Pole,Shelter,None,None,0,0
823000081,0,0,53.31671475,-6.370126957,47,726,1, Dublin Coach,1,Red Cow Luas,Luas An Bhó Dhearg,0,No Pole,Shelter,None,None,0,0
8510B5520701,1,552071,54.27955167,-8.459034188,46," 982, s1",2, Local Link Donegal Sligo Leitrim,1,Clarion Hotel,Óstán Clarion,0,Pole,No Shelter,Other,Circular,0,0
8510B5520701,0,552071,54.27955167,-8.459034188,46," 449, 982, s2",3," Local Link Donegal Sligo Leitrim, Westlink Coaches",2,Clarion Hotel,Óstán Clarion,0,Pole,No Shelter,Other,Circular,0,0
8460B5259001,1,525901,53.28868606,-9.023523693,46," 405, 425",2,NULL,0,Riverside View,Radharc Chois Abhann,0,No Pole,Shelter,Shelter Panel,Circular,0,0
8460B5257701,0,525771,53.28639685,-9.031567718,46," 405, 417, 425",3,NULL,0,Glenanail Drive,Cde Ghleann na Néal,1,No Pole,Shelter,Shelter Panel,Circular,0,1
8440B3526001,0,352601,52.25469945,-7.12222123,46, w2,1,NULL,0,Cannon Street,Sráid Uí Chanáin,0,Pole,No Shelter,None,None,0,0
8440B3525201,0,352521,52.25074285,-7.119604517,46, w2,1,NULL,0,Clarke Road,Bóthar Uí Chléirigh,0,Pole,No Shelter,None,Circular,0,1
8440B3525101,0,352511,52.25086511,-7.125167484,46, w2,1,NULL,0,Hennessy's Road,Bóthar Uí Aonasa,0,No Pole,No Shelter,None,Circular,0,0
8440B3524901,0,352491,52.24476895,-7.144558547,46, w2,1,NULL,0,WIT Brown's Road,Bóthar De Brún WIT,0,No Pole,Shelter,Shelter Panel,Circular,0,1
8440B352481,0,352481,52.24855878,-7.140370414,46, w2,1,NULL,0,Larchville,Larchville,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8440B352471,0,352471,52.25033922,-7.137992708,46, w2,1,NULL,0,Lisduggan SC,IS Lios Dúgáin,0,No Pole,Shelter,None,None,0,1
8440B3524601,0,352461,52.25259738,-7.133349991,46, w2,1,NULL,0,Arbour Road,Bóthar an Earbair,0,No Pole,No Shelter,None,Circular,0,1
8440B3524501,0,352451,52.25327493,-7.130143839,46, w2,1,NULL,0,Arbour Rd Convent,Clcr Br an Earbair,0,Pole,No Shelter,Short Carousel,Circular,0,1
8440B3524401,0,352441,52.25710833,-7.122202968,46, w2,1,NULL,0,Morrisson's Road,Bóthar Mhic Mhuiris,0,Pole,No Shelter,None,Circular,0,0
8400B6086301,0,608631,52.66419433,-8.60225189,46," 304a, 323, 323x",3,NULL,0,Dublin Road,Bothar BAC,0,Pole,No Shelter,None,Circular,0,1
8400B606951,1,606951,52.67342758,-8.642849372,46,302,1,NULL,0,Thomond Park,Páirc Thuamhan,0,No Pole,Shelter,None,None,0,1
8400B606951,0,606951,52.67342758,-8.642849372,46,302,1,NULL,0,Thomond Park,Páirc Thuamhan,0,No Pole,Shelter,None,None,0,1
8400B6069301,1,606931,52.67264556,-8.655982834,46,302,1,NULL,0,Brookville Avenue,Ascaill Brookville,0,Pole,No Shelter,Short Carousel,Circular,0,0
8400B6069301,0,606931,52.67264556,-8.655982834,46,302,1,NULL,0,Brookville Avenue,Ascaill Brookville,0,Pole,No Shelter,Short Carousel,Circular,0,0
8400B6069201,1,606921,52.67194677,-8.663646292,46,302,1,NULL,0,Derravaragh Road,Derravaragh Road,0,No Pole,Shelter,Shelter Panel,Circular,0,1
8400B6069201,0,606921,52.67194677,-8.663646292,46,302,1,NULL,0,Derravaragh Road,Derravaragh Road,0,No Pole,Shelter,Shelter Panel,Circular,0,1
8400B6068701,0,606871,52.6734805,-8.64633976,46," 302, 343x",2,NULL,0,Mayorstone Upper,Cloch an Mhéara Uach,0,Pole,No Shelter,None,Circular,0,0
8380B3561401,1,356141,51.90458122,-8.955271651,46," 233, 257, 40",3,NULL,0,Macroom,Maigh Chromtha,0,Pole,Shelter,Shelter Panel,Other,1,1
8380B3561401,0,356141,51.90458122,-8.955271651,46," 233, 257, 40",3,NULL,0,Macroom,Maigh Chromtha,0,Pole,Shelter,Shelter Panel,Other,1,1
8380B247961,1,247961,51.92834038,-8.382580218,46,214,1,NULL,0,Marwood Avenue,Ascaill Marwood,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8380B109731,1,109731,51.92715248,-8.382991772,46,214,1,NULL,0,Marwood Avenue,Ascaill Marwood,0,Pole,No Shelter,None,Circular,1,1
8370B248101,1,248101,51.90789336,-8.505593402,46,202,1,NULL,0,Meadow Ave,Ascaill Mhóinéar,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8370B248091,1,248091,51.90868412,-8.50146012,46,202,1,NULL,0,Dunmore Gardens,Ghairdín Dúin Mhóir,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8370B248081,1,248081,51.90801373,-8.508952035,46,202,1,NULL,0,Kilmore Heights,Arda na Cille Móire,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8370B248071,1,248071,51.90702389,-8.509187915,46,202,1,NULL,0,Courtown Dr,Cd Bhaile na Cúirte,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8370B248061,1,248061,51.90587162,-8.507489057,46,202,1,NULL,0,Courtown Dr,Cd Bhaile na Cúirte,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
8330B1357801,1,135781,53.52298947,-7.346320583,46," 115, 115c, 70",3,NULL,0,Mullingar Station,An Muileann gCearr,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8330B1357801,0,135781,53.52298947,-7.346320583,46," 115, 115c, 70",3,NULL,0,Mullingar Station,An Muileann gCearr,0,Pole,No Shelter,Short Carousel,Stretched,1,1
8310B1007001,1,100701,53.63585457,-6.221276072,46," 101, 101x",2,NULL,0,Gormanstown Station,Stn B Mhic Gormáin,0,Pole,No Shelter,Short Carousel,Stretched,0,0
8310B1006901,1,100691,53.64088542,-6.235084833,46," 101, 101x",2,NULL,0,Gormanstown Camp,Campa B Mhic Gormáin,0,Pole,Shelter,"Shelter Panel,Short Carousel",Stretched,1,1
8310B1006601,1,100661,53.66707659,-6.277106726,46," 101, 101x",2,NULL,0,Whitecross NS,Scoil an Crois Bhán,0,No Pole,Shelter,None,None,0,0
8310B1006401,1,100641,53.6974632,-6.308593456,46," 101, 101x",2,NULL,0,Moorehall Lodge,Thaisceadh Moorehall,,Unknown,Unknown,Unknown,Unknown,NULL,NULL
